"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","AB","H","2B+3B","HR","SB","OBP","RP","GP"
"*064nj*","Nico Perez","LAD","2B","7436","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*063dr*","Onil Perez","SF","C","7437","FA","NYY Wed 8:05PM","0","0%","0%","0","0","0","0","0","0","0","0"
"*0638i*","Reylin Perez","HOU","2B","7439","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05r5d*","Rickardo Perez","(N/A)","1B","7440","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*061rg*","Robert Perez","(N/A)","OF","7441","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*021wh*","Roberto Perez","(N/A)","C","7442","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*04n94*","Wilmer Perez","(N/A)","C","7447","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*061xe*","Yeison Perez","(N/A)","OF","7448","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06qhx*","Rafe Perich","TEX","3B","7450","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*03xs7*","Yonathan Perlaza","(N/A)","OF","7452","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*04n96*","Jose Peroza","(N/A)","3B","7453","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*060mh*","Vincent Perozo","NYM","C,1B","7454","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06htp*","Darius Perry","(N/A)","C","7456","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*04o0b*","Fabian Pertuz","(N/A)","SS","7460","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*041rb*","DJ Peters","(N/A)","OF","7465","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06o08*","Sam Petersen","WSH","OF","7469","FA","","0","5%","-1%","0","0","0","0","0","0","0","0"
"*06r4n*","Beau Peterson","(N/A)","3B","7471","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*03114*","Dustin Peterson","(N/A)","OF","7473","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06op1*","Ian Petrutz","STL","OF","7480","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*05yff*","Ethan Petry","WSH","OF","7481","FA","","0","12%","-2%","0","0","0","0","0","0","0","0"
"*0669j*","Zion Pettigrew","(N/A)","3B","7483","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06zff*","Tyler Pettorini","PHI","2B,3B","7484","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*072dq*","Robert Phelps","PHI","SS","7492","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06mie*","Tre Phelps","(N/A)","OF","7493","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05125*","Beau Philip","(N/A)","SS","7494","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06z7i*","Tim Piasentin","TOR","3B","7501","FA","","0","7%","-1%","0","0","0","0","0","0","0","0"
"*060qn*","Kervin Pichardo","WSH","3B,SS","7505","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06qht*","Ryan Picollo","SEA","OF","7508","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06se8*","Daniel Pierce","TB","SS","7511","FA","","0","22%","-3%","0","0","0","0","0","0","0","0"
"*066qa*","Angel Pierre","(N/A)","3B","7512","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06204*","Louis Pierre","(N/A)","OF","7513","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05rk6*","Mauricio Pierre","(N/A)","OF","7514","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*070e9*","Mason Pike","(N/A)","SS","7515","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*060uy*","Dominic Pilolli","(N/A)","OF","7517","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06v31*","Antonio Pimentel","PIT","OF","7519","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06hj5*","Brandon Pimentel","WSH","1B","7520","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06ru5*","Fidel Pinango","NYM","3B,OF","7526","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06ek5*","Andrew Pinckney","WSH","OF","7528","FA","","0","4%","-1%","0","0","0","0","0","0","0","0"
"*06qa3*","Rashawn Pinder","TEX","OF","7529","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06rh6*","Alen Pineda","ATL","C","7530","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05ykv*","Esmith Pineda","CIN","OF","7531","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*04b3d*","Israel Pineda","(N/A)","C","7534","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0662k*","Jack Pineda","KC","SS","7535","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*060uv*","Leandro Pineda","WSH","OF","7536","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06ibs*","Leonardo Pineda","TB","OF","7537","FA","","0","2%","0%","0","0","0","0","0","0","0","0"
"*066o3*","Luis Pineda","(N/A)","C","7538","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05iyv*","Pedro Pineda","ATH","OF","7539","FA","","0","4%","0%","0","0","0","0","0","0","0","0"
"*06kxw*","Queni Pineda","NYY","C","7540","FA","@SF Wed 8:05PM","0","0%","0%","0","0","0","0","0","0","0","0"
"*06k7x*","Aaron Pinero","TB","3B","7541","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05uob*","Luis Pino","STL","OF","7543","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*057n1*","Yassel Pino","(N/A)","1B","7544","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0648a*","Andrew Pintar","MIA","OF","7546","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*05j6w*","Adrian Pinto","TOR","2B","7547","FA","","0","2%","0%","0","0","0","0","0","0","0","0"
"*06mpv*","Avinson Pinto","BOS","SS","7548","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06k7u*","Jesus Pinto","DET","OF","7550","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*040fw*","Rene Pinto","PHI","C","7554","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*06ru6*","Santiago Pinto","DET","OF","7556","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*072zi*","Alexandel Pio","PIT","SS","7557","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*072ho*","Gregory Pio","SEA","OF","7558","FA","","0","2%","0%","0","0","0","0","0","0","0","0"
"*06r0j*","Konner Piotto","(N/A)","C","7559","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05y6t*","Kenny Piper","TB","C","7560","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06c35*","Jose Pirela","CLE","OF","7562","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*06fr0*","Dominic Pitelli","CIN","2B,SS","7564","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06nua*","Emilien Pitre","TB","2B,SS","7565","FA","","0","5%","-1%","0","0","0","0","0","0","0","0"
"*06sbn*","Jose Pitre","ARI","OF","7566","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06ujn*","C.J. Pittaro","ATH","1B,OF","7567","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06zfm*","Eli Pitts","CIN","OF","7568","FA","","0","3%","0%","0","0","0","0","0","0","0","0"
"*056j6*","Adrian Placencia","LAA","2B","7571","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*05rjl*","Geovanny Planchart","TOR","C","7572","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*04z6j*","Alexfri Planez","(N/A)","OF","7573","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*0622o*","Axiel Plaz","PIT","C","7575","FA","","0","4%","-1%","0","0","0","0","0","0","0","0"
"*04psi*","Nick Podkul","(N/A)","3B","7579","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06qo5*","Andy Polanco","SF","OF","7584","FA","NYY Wed 8:05PM","0","0%","0%","0","0","0","0","0","0","0","0"
"*06r9c*","Cristopher Polanco","TOR","SS","7588","FA","","0","3%","0%","0","0","0","0","0","0","0","0"
"*06tmd*","Moises Polanco","(N/A)","2B","7592","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*066s7*","Narciso Polanco","TB","2B,3B","7593","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05g4c*","Ronny Polanco","(N/A)","3B","7595","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05kel*","Shalin Polanco","PIT","OF","7596","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*05lnl*","Kaden Polcovich","(N/A)","OF","7598","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0648b*","Chandler Pollard","TEX","SS","7600","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*04ru8*","Jairo Pomares","(N/A)","OF","7603","FA","","0","2%","0%","0","0","0","0","0","0","0","0"
"*06ktr*","TJ Pompey","(N/A)","SS","7604","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06mpk*","Eduardo Ponce","SEA","C","7605","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06rnh*","Isaac Ponce","SD","C","7606","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06z3r*","Broedy Poppell","SF","C,OF","7611","FA","NYY Wed 8:05PM","0","0%","0%","0","0","0","0","0","0","0","0"
"*05j94*","Logan Porter","SF","C","7616","FA","NYY Wed 8:05PM","0","0%","0%","0","0","0","0","0","0","0","0"
"*06v27*","Yeferson Portolatin","STL","2B","7619","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*070d1*","Logan Poteet","CHC","C","7624","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*061t0*","Nikau Pouaka-Grego","PHI","2B","7627","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*06pq6*","Caden Powell","HOU","3B,SS","7628","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*06qj9*","Peyton Powell","(N/A)","1B,OF","7630","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*066o2*","Arnold Prado","(N/A)","OF","7634","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*051wn*","Elio Prado","(N/A)","OF","7635","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06rl0*","Santiago Prado","(N/A)","2B","7637","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0515d*","Anthony Prato","(N/A)","2B,OF","7639","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*067xj*","Cooper Pratt","MIL","SS","7641","FA","","0","47%","-4%","0","0","0","0","0","0","0","0"
"*06dqa*","Karniel Pratt","HOU","OF","7642","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*04b08*","Nick Pratto","TEX","1B","7643","FA","","0","2%","0%","0","0","0","0","0","0","0","0"
"*05y0z*","Sam Praytor","MIA","C","7644","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*056j2*","Reginald Preciado","CHC","3B","7645","FA","","0","4%","0%","0","0","0","0","0","0","0","0"
"*06gje*","Christian Pregent","(N/A)","C","7646","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06jh2*","Jesus Premoli","(N/A)","3B","7647","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06ytx*","Sandy Presbot","MIA","OF","7648","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*065j4*","Collin Price","HOU","C,1B","7651","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0519s*","Micah Pries","(N/A)","1B","7654","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06yyn*","Franklin Primera","BOS","C","7655","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06kkl*","Jurdrick Profar","CHW","2B","7658","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*01spl*","Jurickson Profar","ATL","OF","7659","FA","","0","48%","-10%","0","0","0","0","0","0","0","0"
"*0741n*","Sebastian Puche","CLE","C","7665","FA","","0","0%","-","0","0","0","0","0","0","0","0"
"*06rjr*","Luis Puello","NYY","OF","7668","FA","@SF Wed 8:05PM","0","0%","0%","0","0","0","0","0","0","0","0"
"*05yl5*","Jorge Puerta","(N/A)","C","7670","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06r87*","Andrew Purdy","(N/A)","3B","7675","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*060uc*","Jarren Purify","(N/A)","SS","7676","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*062eb*","Josh Pyne","(N/A)","3B","7680","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*048vs*","Juniel Querecuto","(N/A)","3B","7683","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06het*","Luis Quesada","HOU","OF","7684","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*067zn*","Junior Quezada","(N/A)","OF","7688","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06mpw*","Yunior Quezada","LAD","OF","7689","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06vxv*","James Quinn-Irons","TB","OF","7695","FA","","0","9%","-1%","0","0","0","0","0","0","0","0"
"*06p5o*","Josueth Quinonez","DET","OF","7697","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06ibm*","Jorge Quintana","SD","SS","7699","FA","","0","7%","-1%","0","0","0","0","0","0","0","0"
"*06igh*","Roiner Quintana","HOU","2B,OF","7702","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05aom*","Roismar Quintana","(N/A)","OF","7703","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06nu8*","Cesar Quintas","SEA","1B,OF","7705","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06c79*","Eduardo Quintero","LAD","OF","7706","FA","","0","59%","-3%","0","0","0","0","0","0","0","0"
"*061ye*","Geraldo Quintero","ATL","OF","7707","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*06tsw*","Marlon Quintero","LAA","C","7708","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06mmy*","Alexi Quiroz","HOU","C","7710","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*04m7n*","Esteban Quiroz","(N/A)","2B","7712","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*062h6*","Nelson Quiroz","LAD","C","7713","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05lg5*","Baron Radcliff","(N/A)","1B,OF","7714","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06hyp*","Adriel Radney","ARI","OF","7717","FA","","0","4%","-1%","0","0","0","0","0","0","0","0"
"*06r72*","Blake Ragsdale","(N/A)","SS","7720","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06zi7*","Josiah Ragsdale","MIL","OF","7721","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05yai*","Bryce Rainer","DET","SS","7722","FA","","0","59%","-3%","0","0","0","0","0","0","0","0"
"*066jw*","Blake Rambusch","SEA","2B,OF","7725","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06ax7*","Abrahan Ramirez","MIA","2B,3B","7727","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*0526a*","Alex Ramirez","(N/A)","OF","7730","FA","","0","2%","0%","0","0","0","0","0","0","0","0"
"*04yd0*","Alexander Ramirez","CHC","OF","7731","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*06kvi*","Amauri Ramirez","HOU","OF","7732","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*070dn*","Angel Ramirez","KC","OF","7733","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*073af*","Angel Ramirez","WSH","OF","7734","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*072f7*","Cleiner Ramirez","(N/A)","OF","7735","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*05y5t*","Enmanuel Ramirez","WSH","OF","7737","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06asu*","German Ramirez","HOU","3B,SS","7739","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*02i3m*","Harold Ramirez","(N/A)","UT","7740","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05y50*","Jean Ramirez","(N/A)","OF","7743","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06rn6*","Jorge Ramirez","SF","C","7744","FA","NYY Wed 8:05PM","0","0%","0%","0","0","0","0","0","0","0","0"
"*06rse*","Jose Ramirez","DET","OF","7746","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*067zl*","Josias Ramirez","CHC","1B","7747","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0731j*","Joskairo Ramirez","BOS","OF","7748","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*068nf*","Lucas Ramirez","LAA","OF","7751","FA","","0","15%","-1%","0","0","0","0","0","0","0","0"
"*06k80*","Manni Ramirez","TEX","OF","7753","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05ux7*","Micael Ramirez","(N/A)","C","7754","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0737t*","Osiris Ramirez","MIL","SS","7756","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05vy9*","Pedro Ramirez","CHC","2B,SS","7757","FA","","0","6%","-1%","0","0","0","0","0","0","0","0"
"*061zl*","Rafael Ramirez","WSH","2B","7758","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*066rd*","Rafael Ramirez","(N/A)","2B","7759","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0620u*","Ramon Ramirez","(N/A)","OF","7760","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06cn0*","Ramon Ramirez","KC","C","7761","FA","","0","9%","-1%","0","0","0","0","0","0","0","0"
"*06gxb*","Raynier Ramirez","(N/A)","3B","7762","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06ma4*","Richard Ramirez","PIT","C,1B","7763","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06owd*","Ronald Ramirez","DET","2B","7765","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*073t7*","Santiago Ramirez","TEX","C","7767","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06xzw*","Dariel Ramon","TOR","3B,SS","7772","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06lvo*","Eriandys Ramon","CHC","SS","7773","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*06rnt*","Hector Ramos","BOS","SS","7780","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*05yho*","Henry Ramos","KC","OF","7781","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06ick*","Jose Ramos","ATH","OF","7783","FA","","0","1%","0%","0","0","0","0","0","0","0","0"
"*06uhe*","Jose Ramos","SF","2B","7784","FA","NYY Wed 8:05PM","0","0%","0%","0","0","0","0","0","0","0","0"
"*06akz*","Raylin Ramos","BAL","OF","7787","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06r2n*","Santiago Ramos","(N/A)","C","7790","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06kxk*","Yaisel Ramos","(N/A)","OF","7792","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06yxg*","Jonathan Rangel","MIL","1B","7796","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05yf5*","Nick Raposo","SEA","C","7799","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06zau*","Connor Rasmussen","KC","2B","7804","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06qr3*","Eric Rataczak","MIA","OF","7805","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05rds*","Luis Ravelo","(N/A)","SS","7806","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*02hhz*","Rangel Ravelo","(N/A)","1B","7807","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05unz*","Elian Rayo","(N/A)","3B","7811","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06k7o*","Tanner Reaves","(N/A)","2B","7813","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05ude*","Ryan Reckley","SF","2B,OF","7814","FA","NYY Wed 8:05PM","0","1%","0%","0","0","0","0","0","0","0","0"
"*0730d*","Logan Reddemann","(N/A)","2B,OF","7816","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06dqt*","Joe Redfield","LAA","OF","7817","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*055qq*","Chandler Redmond","(N/A)","1B","7818","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*03yk5*","Michael Reed","(N/A)","OF","7822","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05rb6*","Tyree Reed","(N/A)","OF","7824","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*072ej*","Canon Reeder","PIT","OF","7825","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06r7c*","Ace Reese","(N/A)","OF","7827","FA","","0","2%","0%","0","0","0","0","0","0","0","0"
"*03dan*","Jakson Reetz","SEA","C","7828","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05a2t*","Tyler Reichenborn","(N/A)","OF","7830","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*066dc*","Simon Reid","(N/A)","C","7833","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*031b6*","Jack Reinheimer","(N/A)","SS","7839","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0731m*","Svert Reinoso","CLE","SS","7841","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0731p*","Wilber Reinoso","CLE","SS","7842","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06uw6*","Chris Rembert","(N/A)","2B","7845","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*041va*","Zach Remillard","(N/A)","3B","7846","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*0724c*","Francisco Renteria","PHI","OF","7849","FA","","0","40%","-3%","0","0","0","0","0","0","0","0"
"*06pp3*","Carlos Renzullo","COL","OF","7851","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06rhd*","Alexander Requena","MIA","C","7852","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06qgz*","Angel Requena","WSH","1B","7853","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*04ofm*","Bladimir Restituyo","(N/A)","OF","7855","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*066lk*","Adam Retzbach","BAL","C,1B","7856","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06o0s*","Peson Revierre","(N/A)","OF","7857","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*06kxy*","Christofer Reyes","NYY","2B","7863","FA","@SF Wed 8:05PM","0","0%","0%","0","0","0","0","0","0","0","0"
"*06qy4*","Endry Reyes","TOR","1B","7868","FA","","0","0%","0%","0","0","0","0","0","0","0","0"
"*05xp6*","Felix Reyes","PHI","OF","7869","FA","","0","2%","0%","0","0","0","0","0","0","0","0"
