"BP ID","Name","Position(s)","Team","$$$","%","PA","AB","HR","SB","OBP","Runs Prod.","2B + 3B","IP","W","SO","ERA","WHIP","SV+HLD"
"101630","Reese McGuire","[""c"",""u""]","MIL","-43.65","50","31","29","1","0","0.29","5","1","0","0","0","0","0","0"
"115660","Triston Casas","[""1b"",""ci"",""u""]","BOS","-43.8","50","101","90","4","0","0.323","21","4","0","0","0","0","0","0"
"142152","Jesus Rodriguez","[""u""]","SF","-43.85","50","100","92","2","2","0.312","19","5","0","0","0","0","0","0"
"111030","Eric Wagaman","[""1b"",""ci"",""of"",""u""]","MIN","-43.87","50","100","93","3","1","0.304","20","5","0","0","0","0","0","0"
"136522","Hayden Senger","[""c"",""u""]","NYM","-43.92","50","31","29","1","0","0.267","5","1","0","0","0","0","0","0"
"109294","Riley Adams","[""c"",""u""]","WAS","-43.93","50","28","26","1","0","0.27","5","1","0","0","0","0","0","0"
"113730","Tyler Black","[""u""]","MIL","-44.09","50","102","90","2","3","0.298","17","5","0","0","0","0","0","0"
"127532","Justyn-Henry Malloy","[""of"",""u""]","TB","-44.18","50","71","61","2","1","0.321","13","3","0","0","0","0","0","0"
"104562","Andruw Monasterio","[""ss"",""mi"",""u""]","BOS","-44.28","50","95","87","2","4","0.303","17","4","0","0","0","0","0","0"
"170326","Walker Jenkins","[""u""]","MIN","-44.29","50","99","90","2","3","0.3","17","5","0","0","0","0","0","0"
"109543","Alexander Canario","[""of"",""u""]","","-44.37","50","68","62","3","1","0.28","14","3","0","0","0","0","0","0"
"60095","Ildemaro Vargas","[""u""]","AZ","-44.57","50","96","90","2","1","0.302","18","5","0","0","0","0","0","0"
"108175","Miles Mastrobuoni","[""3b"",""ci"",""of"",""u""]","SEA","-44.64","50","64","57","1","2","0.317","12","3","0","0","0","0","0","0"
"146693","Jacob Melton","[""of"",""u""]","TB","-44.79","50","63","58","2","3","0.263","11","3","0","0","0","0","0","0"
"153466","Henry Bolte","[""u""]","SAC","-44.8","50","66","61","2","4","0.313","13","4","0","0","0","0","0","0"
"126858","Nick Loftin","[""of"",""u""]","KC","-44.85","50","63","56","1","1","0.319","12","3","0","0","0","0","0","0"
"105636","Vidal Bruján","[""u""]","NYM","-44.86","50","94","86","2","3","0.295","17","4","0","0","0","0","0","0"
"144940","Grant McCray","[""of"",""u""]","SF","-44.86","50","62","57","1","2","0.271","11","4","0","0","0","0","0","0"
"148643","Nick Yorke","[""u""]","PIT","-44.93","50","95","88","2","2","0.299","18","4","0","0","0","0","0","0"
"151226","Trey Sweeney","[""ss"",""mi"",""u""]","DET","-45.02","50","93","85","2","2","0.286","16","5","0","0","0","0","0","0"
"125372","Jarred Kelenic","[""of"",""u""]","","-45.3","50","68","62","2","1","0.272","13","3","0","0","0","0","0","0"
"163722","Nacho Alvarez Jr.","[""3b"",""ci"",""u""]","ATL","-45.31","50","65","59","1","1","0.308","12","3","0","0","0","0","0","0"
"108878","Santiago Espinal","[""3b"",""ci"",""u""]","LAD","-45.35","50","66","61","1","1","0.306","13","3","0","0","0","0","0","0"
"151203","Blake Dunn","[""of"",""u""]","CIN","-45.38","50","62","54","2","2","0.304","11","2","0","0","0","0","0","0"
"110685","Johnathan Rodríguez","[""of"",""u""]","CLE","-45.47","50","63","58","2","0","0.299","12","3","0","0","0","0","0","0"
"131840","Kyren Paris","[""of"",""u""]","LAA","-45.61","50","61","55","2","4","0.265","9","2","0","0","0","0","0","0"
"125642","Heston Kjerstad","[""of"",""u""]","BAL","-45.66","50","63","58","2","0","0.297","12","3","0","0","0","0","0","0"
"108525","Esteury Ruiz","[""u""]","MIA","-45.66","50","67","60","1","5","0.316","13","3","0","0","0","0","0","0"
"59660","Enrique Hernández","[""3b"",""1b"",""ci"",""of"",""u""]","LAD","-45.75","50","64","59","2","0","0.278","12","3","0","0","0","0","0","0"
"106750","Emmanuel Rivera","[""3b"",""ci"",""u""]","","-45.78","50","68","63","2","0","0.295","11","3","0","0","0","0","0","0"
"147916","Emmanuel Rodriguez","[""u""]","MIN","-45.88","50","65","55","2","2","0.357","13","3","0","0","0","0","0","0"
"151288","Will Wagner","[""3b"",""ci"",""u""]","SD","-45.94","50","62","56","1","0","0.317","11","3","0","0","0","0","0","0"
"125906","Ryan Kreidler","[""u""]","MIN","-45.97","50","92","83","2","3","0.279","15","4","0","0","0","0","0","0"
"161277","Jimmy Crooks","[""u""]","STL","-46.12","50","98","91","2","0","0.284","17","5","0","0","0","0","0","0"
"148315","Roc Riggio","[""u""]","COL","-46.19","50","65","59","2","2","0.302","12","4","0","0","0","0","0","0"
"111303","Leo Jiménez","[""u""]","TOR","-46.32","50","94","83","2","0","0.302","17","4","0","0","0","0","0","0"
"110300","Mason McCoy","[""u""]","SD","-46.34","50","93","86","2","3","0.262","15","4","0","0","0","0","0","0"
"111074","Jared Young","[""u""]","NYM","-46.5","50","66","59","3","1","0.311","13","3","0","0","0","0","0","0"
"144515","Gabriel Rincones Jr.","[""u""]","PHI","-46.52","50","65","59","2","2","0.316","13","3","0","0","0","0","0","0"
"144229","Spencer Jones","[""u""]","NYY","-46.7","50","67","62","2","2","0.304","13","3","0","0","0","0","0","0"
"132527","Junior Perez","[""u""]","SAC","-46.99","50","65","59","2","2","0.302","13","3","0","0","0","0","0","0"
"143882","Korey Lee","[""u""]","CHW","-47.04","50","93","87","2","1","0.259","15","4","0","0","0","0","0","0"
"150888","Héctor Rodríguez","[""u""]","CIN","-47.15","50","65","62","2","1","0.278","12","4","0","0","0","0","0","0"
"158935","Brendan Jones","[""u""]","MIA","-47.2","50","65","58","1","3","0.309","11","3","0","0","0","0","0","0"
"144778","Christian Encarnacion-Strand","[""1b"",""ci"",""u""]","CIN","-47.31","50","66","62","3","0","0.299","14","3","0","0","0","0","0","0"
"114423","Juan Brito","[""u""]","CLE","-47.43","50","67","61","2","1","0.301","12","3","0","0","0","0","0","0"
"107439","Akil Baddoo","[""u""]","MIL","-47.46","50","62","56","2","2","0.296","11","3","0","0","0","0","0","0"
"110333","MJ Melendez","[""of"",""u""]","NYM","-47.47","50","33","31","1","1","0.282","7","2","0","0","0","0","0","0"
"120177","Dominic Fletcher","[""u""]","","-47.58","50","68","63","2","0","0.291","11","4","0","0","0","0","0","0"
"129286","Matt Mervis","[""1b"",""ci"",""u""]","WAS","-47.65","50","66","61","3","1","0.268","12","3","0","0","0","0","0","0"
"138833","Michael Toglia","[""1b"",""ci"",""u""]","","-47.65","50","68","61","3","1","0.274","12","3","0","0","0","0","0","0"
"134717","Endy Rodríguez","[""u""]","PIT","-47.71","50","65","60","2","1","0.297","12","3","0","0","0","0","0","0"
"109083","Jack Suwinski","[""of"",""u""]","LAD","-47.84","50","32","28","2","1","0.302","6","1","0","0","0","0","0","0"
"156048","Kristian Campbell","[""2b"",""mi"",""u""]","BOS","-47.86","50","64","57","1","1","0.31","12","3","0","0","0","0","0","0"
"144013","Will Brennan","[""u""]","SF","-47.91","50","61","58","1","1","0.321","11","3","0","0","0","0","0","0"
"151240","Abimelec Ortiz","[""u""]","WAS","-47.92","50","65","59","2","0","0.299","12","3","0","0","0","0","0","0"
"141693","Tyler Callihan","[""u""]","PIT","-47.98","50","62","57","1","2","0.29","11","3","0","0","0","0","0","0"
"113517","Warming Bernabel","[""1b"",""ci"",""u""]","WAS","-48.03","50","66","62","2","1","0.282","11","3","0","0","0","0","0","0"
"119234","Tim Elko","[""1b"",""ci"",""u""]","","-48.24","50","68","63","2","0","0.268","13","3","0","0","0","0","0","0"
"116377","Jonatan Clase","[""of"",""u""]","TOR","-48.29","50","31","28","1","2","0.289","5","1","0","0","0","0","0","0"
"151229","Ben Cowles","[""u""]","CHC","-48.32","50","66","61","1","1","0.281","12","3","0","0","0","0","0","0"
"108947","Nolan Jones","[""of"",""u""]","CLE","-48.32","50","28","25","1","1","0.319","5","1","0","0","0","0","0","0"
"156072","Daniel Susac","[""u""]","SF","-48.51","50","65","61","1","1","0.278","12","3","0","0","0","0","0","0"
"146353","Josh Kasevich","[""u""]","TOR","-48.55","50","66","61","1","1","0.278","11","3","0","0","0","0","0","0"
"108028","Daniel Johnson","[""of"",""u""]","","-48.63","50","34","32","1","1","0.279","6","1","0","0","0","0","0","0"
"100496","Chris Taylor","[""of"",""u""]","","-48.87","50","34","31","1","1","0.277","5","1","0","0","0","0","0","0"
"147801","Petey Halpin","[""u""]","CLE","-48.93","50","65","60","1","1","0.281","11","3","0","0","0","0","0","0"
"120345","Justin Foscue","[""u""]","TEX","-48.95","50","62","56","2","0","0.277","10","3","0","0","0","0","0","0"
"106973","Garrett Stubbs","[""u""]","PHI","-49.4","50","62","57","1","1","0.279","11","2","0","0","0","0","0","0"
"136714","Austin Shenton","[""u""]","","-50.33","50","34","30","1","0","0.306","7","2","0","0","0","0","0","0"
"170197","Aidan Miller","[""u""]","PHI","-50.53","50","31","28","1","2","0.311","6","1","0","0","0","0","0","0"
"108236","Jose Miranda","[""u""]","","-50.66","50","34","32","1","0","0.294","6","2","0","0","0","0","0","0"
"152854","César Prieto","[""u""]","STL","-50.68","50","34","32","1","1","0.271","5","2","0","0","0","0","0","0"
"157493","Nick Morabito","[""u""]","NYM","-50.95","50","31","28","0","2","0.302","6","1","0","0","0","0","0","0"
"112639","Ji Hwan Bae","[""u""]","NYM","-51.06","50","32","29","1","1","0.298","5","1","0","0","0","0","0","0"
"69338","Jeimer Candelario","[""u""]","","-51.13","50","34","31","1","0","0.276","6","2","0","0","0","0","0","0"
"173828","Payton Eeles","[""u""]","BAL","-51.26","50","30","27","0","1","0.307","6","1","0","0","0","0","0","0"
"148642","Shay Whitcomb","[""u""]","HOU","-51.26","50","28","26","1","1","0.296","5","1","0","0","0","0","0","0"
"144664","Ryan Ward","[""u""]","LAD","-51.28","50","32","29","1","0","0.296","7","1","0","0","0","0","0","0"
"161296","Sterlin Thompson","[""u""]","COL","-51.35","50","29","27","1","1","0.299","5","1","0","0","0","0","0","0"
"156528","Tommy Troy","[""u""]","AZ","-51.35","50","30","27","1","1","0.297","5","1","0","0","0","0","0","0"
"147897","Maximo Acosta","[""u""]","MIA","-51.44","50","30","28","1","1","0.265","5","1","0","0","0","0","0","0"
"120133","Tyler Fitzgerald","[""2b"",""mi"",""u""]","SF","-51.44","50","30","28","1","1","0.279","5","1","0","0","0","0","0","0"
"148356","Jared Serna","[""u""]","MIA","-51.44","50","30","28","1","1","0.273","5","1","0","0","0","0","0","0"
"144597","Nick Sogard","[""u""]","BOS","-51.45","50","30","27","0","1","0.315","6","1","0","0","0","0","0","0"
"121137","Mickey Gasper","[""u""]","WAS","-51.47","50","30","27","1","0","0.311","5","1","0","0","0","0","0","0"
"120131","Ryan Fitzgerald","[""u""]","LAD","-51.51","50","32","29","1","0","0.287","6","1","0","0","0","0","0","0"
"147481","Rhylan Thomas","[""u""]","SEA","-51.54","50","31","29","0","1","0.28","6","1","0","0","0","0","0","0"
"110476","Tirso Ornelas","[""u""]","SD","-51.56","50","32","29","1","0","0.3","5","1","0","0","0","0","0","0"
"170259","George Lombard Jr.","[""u""]","NYY","-51.63","50","32","29","0","1","0.294","6","1","0","0","0","0","0","0"
"100171","Kyle Farmer","[""2b"",""mi"",""u""]","ATL","-51.66","50","30","27","1","0","0.294","5","1","0","0","0","0","0","0"
"163807","Rafael Flores Jr.","[""u""]","PIT","-51.66","50","31","28","1","0","0.297","5","1","0","0","0","0","0","0"
"146339","Jace Jung","[""u""]","DET","-51.66","50","30","27","1","0","0.3","5","1","0","0","0","0","0","0"
"133136","Logan Porter","[""u""]","SF","-51.66","50","31","27","1","0","0.301","5","1","0","0","0","0","0","0"
"101605","Cavan Biggio","[""u""]","","-51.74","50","34","30","1","0","0.296","5","1","0","0","0","0","0","0"
"148229","Jeferson Quero","[""u""]","MIL","-51.75","50","31","29","1","0","0.287","5","1","0","0","0","0","0","0"
"142588","Victor Mesa Jr.","[""u""]","TB","-51.84","50","32","30","1","0","0.275","5","1","0","0","0","0","0","0"
"107161","Seby Zavala","[""u""]","LAD","-51.84","50","32","29","1","0","0.268","5","1","0","0","0","0","0","0"
"147697","Brett Wisely","[""2b"",""mi"",""u""]","ATL","-51.85","50","30","27","1","0","0.294","5","1","0","0","0","0","0","0"
"128698","Paul McIntosh","[""u""]","PHI","-51.85","50","30","27","1","0","0.298","5","1","0","0","0","0","0","0"
"157925","Max Clark","[""u""]","DET","-51.85","50","29","26","0","0","0.316","6","1","0","0","0","0","0","0"
"110055","Blake Hunt","[""u""]","","-51.93","50","34","31","1","0","0.271","5","1","0","0","0","0","0","0"
"105895","Rodolfo Durán","[""u""]","SD","-51.94","50","30","28","1","0","0.265","5","1","0","0","0","0","0","0"
"139531","Brandon Valenzuela","[""u""]","TOR","-51.94","50","31","28","1","0","0.281","5","1","0","0","0","0","0","0"
"139082","Luca Tresh","[""u""]","KC","-51.94","50","30","28","1","0","0.274","5","1","0","0","0","0","0","0"
"150955","Bryant Betancourt","[""u""]","COL","-51.94","50","30","28","1","0","0.277","5","1","0","0","0","0","0","0"
"134680","Carlos Rodríguez","[""u""]","SD","-51.97","50","30","28","0","1","0.281","5","1","0","0","0","0","0","0"
"70673","Tom Murphy","[""u""]","","-52.02","50","34","31","1","0","0.273","5","1","0","0","0","0","0","0"
"140882","Alika Williams","[""2b"",""mi"",""u""]","PIT","-52.03","50","31","29","1","0","0.271","5","1","0","0","0","0","0","0"
"112807","Will Banfield","[""u""]","CIN","-52.22","50","31","29","1","0","0.254","5","1","0","0","0","0","0","0"
"141102","Will Wilson","[""u""]","CLE","-52.31","50","31","29","1","0","0.254","5","1","0","0","0","0","0","0"
